,Unnamed: 0,category,filename,label,shard_iid,shard_non_iid
1086,1042,Common Chickweed,train/Common Chickweed/20d3a67d3.png,3,8,2
1087,1355,Common Chickweed,train/Common Chickweed/a96438dae.png,3,5,2
1088,1091,Common Chickweed,train/Common Chickweed/36f392b83.png,3,7,2
1089,1375,Common Chickweed,train/Common Chickweed/af98e2c11.png,3,1,2
1090,1304,Common Chickweed,train/Common Chickweed/8e5447e81.png,3,2,2
1091,1463,Common Chickweed,train/Common Chickweed/d7c27119a.png,3,0,2
1092,1133,Common Chickweed,train/Common Chickweed/4a1121f7d.png,3,3,2
1093,1460,Common Chickweed,train/Common Chickweed/d643fc811.png,3,4,2
1094,1426,Common Chickweed,train/Common Chickweed/c6cf113bc.png,3,8,2
1095,1417,Common Chickweed,train/Common Chickweed/c2ab91ad2.png,3,8,2
1096,1013,Common Chickweed,train/Common Chickweed/16033c75c.png,3,4,2
1097,1536,Common Chickweed,train/Common Chickweed/fa468d955.png,3,9,2
1098,1450,Common Chickweed,train/Common Chickweed/d07b7062b.png,3,1,2
1099,1519,Common Chickweed,train/Common Chickweed/f1ed58cdb.png,3,4,2
1100,1106,Common Chickweed,train/Common Chickweed/3cf9ae5a3.png,3,2,2
1101,1540,Common Chickweed,train/Common Chickweed/fd08aae02.png,3,1,2
1102,1251,Common Chickweed,train/Common Chickweed/7a2d25120.png,3,1,2
1103,1442,Common Chickweed,train/Common Chickweed/cc2a8c766.png,3,6,2
1104,1336,Common Chickweed,train/Common Chickweed/9fb44806e.png,3,6,2
1105,1142,Common Chickweed,train/Common Chickweed/4d9ece5a7.png,3,1,2
1106,1508,Common Chickweed,train/Common Chickweed/ee1935fb6.png,3,3,2
1107,1466,Common Chickweed,train/Common Chickweed/d920f1441.png,3,6,2
1108,1274,Common Chickweed,train/Common Chickweed/82561432a.png,3,1,2
1109,1446,Common Chickweed,train/Common Chickweed/cfda6ed03.png,3,7,2
1110,1128,Common Chickweed,train/Common Chickweed/4825503ed.png,3,4,2
1111,1150,Common Chickweed,train/Common Chickweed/4f3fb3fa7.png,3,4,2
1112,1398,Common Chickweed,train/Common Chickweed/bc8889926.png,3,0,2
1113,1160,Common Chickweed,train/Common Chickweed/532228e34.png,3,7,2
1114,1445,Common Chickweed,train/Common Chickweed/cf6e5d506.png,3,3,2
1115,1161,Common Chickweed,train/Common Chickweed/5324a9ab2.png,3,3,2
1116,1412,Common Chickweed,train/Common Chickweed/c0b85294c.png,3,4,2
1117,1067,Common Chickweed,train/Common Chickweed/2bf2f5ff0.png,3,6,2
1118,1041,Common Chickweed,train/Common Chickweed/20a04ea79.png,3,0,2
1119,1180,Common Chickweed,train/Common Chickweed/5ace4b78d.png,3,8,2
1120,1136,Common Chickweed,train/Common Chickweed/4c4b75233.png,3,9,2
1121,1408,Common Chickweed,train/Common Chickweed/bf77ce974.png,3,0,2
1122,1163,Common Chickweed,train/Common Chickweed/53585f37d.png,3,6,2
1123,1051,Common Chickweed,train/Common Chickweed/23686333f.png,3,5,2
1124,1124,Common Chickweed,train/Common Chickweed/4426efc94.png,3,7,2
1125,1203,Common Chickweed,train/Common Chickweed/62351b320.png,3,7,2
1126,1309,Common Chickweed,train/Common Chickweed/9253be20b.png,3,1,2
1127,995,Common Chickweed,train/Common Chickweed/10a42d01f.png,3,1,2
1128,1396,Common Chickweed,train/Common Chickweed/bb824511b.png,3,5,2
1129,1059,Common Chickweed,train/Common Chickweed/28285eb94.png,3,0,2
1130,1090,Common Chickweed,train/Common Chickweed/36a913120.png,3,7,2
1131,1146,Common Chickweed,train/Common Chickweed/4e334d9c0.png,3,6,2
1132,1343,Common Chickweed,train/Common Chickweed/a3e3b178c.png,3,0,2
1133,989,Common Chickweed,train/Common Chickweed/0f44cf2af.png,3,9,2
1134,1501,Common Chickweed,train/Common Chickweed/eac94830d.png,3,7,2
1135,1366,Common Chickweed,train/Common Chickweed/aba570b21.png,3,7,2
1136,1407,Common Chickweed,train/Common Chickweed/bf351fa53.png,3,2,2
1137,1249,Common Chickweed,train/Common Chickweed/78836bb95.png,3,1,2
1138,987,Common Chickweed,train/Common Chickweed/0e261908b.png,3,9,2
1139,1376,Common Chickweed,train/Common Chickweed/afeabc763.png,3,7,2
1140,1319,Common Chickweed,train/Common Chickweed/983aed879.png,3,3,2
1141,1367,Common Chickweed,train/Common Chickweed/ac0b860c4.png,3,3,2
1142,1264,Common Chickweed,train/Common Chickweed/7da7bd2e3.png,3,9,2
1143,1112,Common Chickweed,train/Common Chickweed/3f84b7aae.png,3,4,2
1144,1206,Common Chickweed,train/Common Chickweed/63ac8cb8b.png,3,6,2
1145,1250,Common Chickweed,train/Common Chickweed/793d8f855.png,3,2,2
1146,1020,Common Chickweed,train/Common Chickweed/16f17c7d1.png,3,1,2
1147,1493,Common Chickweed,train/Common Chickweed/e7792c058.png,3,4,2
1148,1074,Common Chickweed,train/Common Chickweed/2e4aad6ec.png,3,3,2
1149,954,Common Chickweed,train/Common Chickweed/04526c399.png,3,9,2
1150,1406,Common Chickweed,train/Common Chickweed/bf0667924.png,3,2,2
1151,1211,Common Chickweed,train/Common Chickweed/64923f954.png,3,0,2
1152,1339,Common Chickweed,train/Common Chickweed/a194c0dd6.png,3,2,2
1153,1324,Common Chickweed,train/Common Chickweed/990f7310e.png,3,6,2
1154,1416,Common Chickweed,train/Common Chickweed/c27253052.png,3,5,2
1155,1330,Common Chickweed,train/Common Chickweed/9c383ae53.png,3,7,2
1156,1095,Common Chickweed,train/Common Chickweed/37b291dab.png,3,8,2
1157,1219,Common Chickweed,train/Common Chickweed/67ea1b535.png,3,1,2
1158,1234,Common Chickweed,train/Common Chickweed/70031d587.png,3,0,2
1159,1071,Common Chickweed,train/Common Chickweed/2d4fc5fe9.png,3,6,2
1160,1340,Common Chickweed,train/Common Chickweed/a23bbb5c9.png,3,7,2
1161,1496,Common Chickweed,train/Common Chickweed/e977a6aa7.png,3,8,2
1162,1332,Common Chickweed,train/Common Chickweed/9ca2edaab.png,3,4,2
1163,1322,Common Chickweed,train/Common Chickweed/98f407d78.png,3,9,2
1164,1422,Common Chickweed,train/Common Chickweed/c41644ed6.png,3,3,2
1165,1195,Common Chickweed,train/Common Chickweed/5fe2a641d.png,3,7,2
1166,1377,Common Chickweed,train/Common Chickweed/b0b543038.png,3,3,2
1167,1255,Common Chickweed,train/Common Chickweed/7b0586012.png,3,7,2
1168,1076,Common Chickweed,train/Common Chickweed/2e795ccf1.png,3,2,2
1169,1032,Common Chickweed,train/Common Chickweed/1b76d1681.png,3,8,2
1170,1010,Common Chickweed,train/Common Chickweed/15cbad146.png,3,2,2
1171,1524,Common Chickweed,train/Common Chickweed/f394b73f6.png,3,8,2
1172,1153,Common Chickweed,train/Common Chickweed/50659ebe2.png,3,4,2
1173,1220,Common Chickweed,train/Common Chickweed/687fdd0f0.png,3,6,2
1174,1245,Common Chickweed,train/Common Chickweed/77990844c.png,3,5,2
1175,1025,Common Chickweed,train/Common Chickweed/19a44418c.png,3,6,2
1176,1288,Common Chickweed,train/Common Chickweed/880cabce7.png,3,6,2
1177,1303,Common Chickweed,train/Common Chickweed/8d7b4ca96.png,3,0,2
1178,1530,Common Chickweed,train/Common Chickweed/f69475d12.png,3,5,2
1179,1224,Common Chickweed,train/Common Chickweed/6abbe7528.png,3,8,2
1180,1418,Common Chickweed,train/Common Chickweed/c2b5f56d8.png,3,9,2
1181,1181,Common Chickweed,train/Common Chickweed/5b4414b1e.png,3,1,2
1182,1338,Common Chickweed,train/Common Chickweed/a0c39c1dd.png,3,9,2
1183,1011,Common Chickweed,train/Common Chickweed/15f6bed07.png,3,5,2
1184,1156,Common Chickweed,train/Common Chickweed/5139b104e.png,3,0,2
1185,1089,Common Chickweed,train/Common Chickweed/35f374f74.png,3,7,2
1186,1213,Common Chickweed,train/Common Chickweed/654021d0e.png,3,4,2
1187,1228,Common Chickweed,train/Common Chickweed/6c2a49621.png,3,7,2
1188,943,Common Chickweed,train/Common Chickweed/0118f1f70.png,3,1,2
1189,1062,Common Chickweed,train/Common Chickweed/29cc438e4.png,3,3,2
1190,1241,Common Chickweed,train/Common Chickweed/763b0b8cd.png,3,0,2
1191,1036,Common Chickweed,train/Common Chickweed/1d00f7fab.png,3,2,2
1192,1423,Common Chickweed,train/Common Chickweed/c5535e3b8.png,3,5,2
1193,1462,Common Chickweed,train/Common Chickweed/d6f625574.png,3,6,2
1194,1420,Common Chickweed,train/Common Chickweed/c2e069515.png,3,1,2
1195,1486,Common Chickweed,train/Common Chickweed/e32fdd03a.png,3,0,2
1196,1273,Common Chickweed,train/Common Chickweed/82525f45c.png,3,8,2
1197,1235,Common Chickweed,train/Common Chickweed/70083d11f.png,3,7,2
1198,1072,Common Chickweed,train/Common Chickweed/2de5e6eaf.png,3,9,2
1199,1063,Common Chickweed,train/Common Chickweed/29d790068.png,3,2,2
1200,1233,Common Chickweed,train/Common Chickweed/6f6c3d6aa.png,3,7,5
1201,1114,Common Chickweed,train/Common Chickweed/40c5757c0.png,3,8,5
1202,1113,Common Chickweed,train/Common Chickweed/40274f484.png,3,8,5
1203,1537,Common Chickweed,train/Common Chickweed/fb78383ae.png,3,5,5
1204,1441,Common Chickweed,train/Common Chickweed/cbd1cffdb.png,3,8,5
1205,1230,Common Chickweed,train/Common Chickweed/6d993edb1.png,3,6,5
1206,1313,Common Chickweed,train/Common Chickweed/937319dc7.png,3,3,5
1207,1226,Common Chickweed,train/Common Chickweed/6b392ca91.png,3,5,5
1208,1066,Common Chickweed,train/Common Chickweed/2b7768772.png,3,6,5
1209,1491,Common Chickweed,train/Common Chickweed/e686b7cb2.png,3,9,5
1210,1488,Common Chickweed,train/Common Chickweed/e3f88fcde.png,3,6,5
1211,1533,Common Chickweed,train/Common Chickweed/f84bd627e.png,3,9,5
1212,1329,Common Chickweed,train/Common Chickweed/9b3f2f7a1.png,3,6,5
1213,1164,Common Chickweed,train/Common Chickweed/54a3a899b.png,3,4,5
1214,1526,Common Chickweed,train/Common Chickweed/f41055895.png,3,5,5
1215,1314,Common Chickweed,train/Common Chickweed/9435b2c58.png,3,2,5
1216,1360,Common Chickweed,train/Common Chickweed/aa83de6bb.png,3,2,5
1217,1120,Common Chickweed,train/Common Chickweed/430ef0660.png,3,3,5
1218,1143,Common Chickweed,train/Common Chickweed/4dad46a5a.png,3,2,5
1219,1043,Common Chickweed,train/Common Chickweed/2133c16c5.png,3,4,5
1220,1287,Common Chickweed,train/Common Chickweed/879f9bc26.png,3,2,5
1221,1421,Common Chickweed,train/Common Chickweed/c2f4c85d1.png,3,0,5
1222,1199,Common Chickweed,train/Common Chickweed/61a3a0f94.png,3,0,5
1223,1502,Common Chickweed,train/Common Chickweed/eaeb6ab45.png,3,0,5
1224,1337,Common Chickweed,train/Common Chickweed/a04f38d7e.png,3,3,5
1225,1542,Common Chickweed,train/Common Chickweed/fe1092cd5.png,3,1,5
1226,1099,Common Chickweed,train/Common Chickweed/387ad12e8.png,3,4,5
1227,1278,Common Chickweed,train/Common Chickweed/839fad8be.png,3,2,5
1228,1356,Common Chickweed,train/Common Chickweed/a98a9b092.png,3,8,5
1229,962,Common Chickweed,train/Common Chickweed/062f0fec6.png,3,7,5
1230,1506,Common Chickweed,train/Common Chickweed/ed0299f6d.png,3,0,5
1231,1489,Common Chickweed,train/Common Chickweed/e44eed3d0.png,3,3,5
1232,1386,Common Chickweed,train/Common Chickweed/b4e188202.png,3,5,5
1233,1056,Common Chickweed,train/Common Chickweed/27a78683b.png,3,3,5
1234,1269,Common Chickweed,train/Common Chickweed/7ec5a6226.png,3,6,5
1235,996,Common Chickweed,train/Common Chickweed/10c956c81.png,3,0,5
1236,1169,Common Chickweed,train/Common Chickweed/5713630ed.png,3,8,5
1237,944,Common Chickweed,train/Common Chickweed/017a3000a.png,3,7,5
1238,1517,Common Chickweed,train/Common Chickweed/f18f2ca04.png,3,3,5
1239,1097,Common Chickweed,train/Common Chickweed/37cea3ddd.png,3,4,5
1240,1471,Common Chickweed,train/Common Chickweed/dc18969ae.png,3,6,5
1241,1341,Common Chickweed,train/Common Chickweed/a2478ca57.png,3,7,5
1242,1151,Common Chickweed,train/Common Chickweed/4f89e332f.png,3,0,5
1243,1538,Common Chickweed,train/Common Chickweed/fcceab9ee.png,3,3,5
1244,1208,Common Chickweed,train/Common Chickweed/63bbfb907.png,3,8,5
1245,1171,Common Chickweed,train/Common Chickweed/57731eb29.png,3,1,5
1246,984,Common Chickweed,train/Common Chickweed/0c25871d9.png,3,9,5
1247,1550,Common Chickweed,train/Common Chickweed/ffdddcf4e.png,3,9,5
1248,1512,Common Chickweed,train/Common Chickweed/ef9e034f0.png,3,8,5
1249,1354,Common Chickweed,train/Common Chickweed/a8968f15a.png,3,2,5
1250,1243,Common Chickweed,train/Common Chickweed/7723b22fe.png,3,9,5
1251,1507,Common Chickweed,train/Common Chickweed/eddaf3d47.png,3,2,5
1252,1047,Common Chickweed,train/Common Chickweed/2241265bb.png,3,1,5
1253,1084,Common Chickweed,train/Common Chickweed/31b2aa8b5.png,3,1,5
1254,1390,Common Chickweed,train/Common Chickweed/b953bb136.png,3,4,5
1255,940,Common Chickweed,train/Common Chickweed/00b6eee9f.png,3,9,5
1256,1534,Common Chickweed,train/Common Chickweed/f956911a6.png,3,2,5
1257,971,Common Chickweed,train/Common Chickweed/09202a9a6.png,3,0,5
1258,1034,Common Chickweed,train/Common Chickweed/1c05c26a1.png,3,7,5
1259,1108,Common Chickweed,train/Common Chickweed/3ea21cf79.png,3,1,5
1260,1201,Common Chickweed,train/Common Chickweed/61e613144.png,3,2,5
1261,941,Common Chickweed,train/Common Chickweed/00ba5f88a.png,3,1,5
1262,1217,Common Chickweed,train/Common Chickweed/672982f1f.png,3,8,5
1263,958,Common Chickweed,train/Common Chickweed/05675900a.png,3,8,5
1264,1185,Common Chickweed,train/Common Chickweed/5c82a988b.png,3,6,5
1265,1348,Common Chickweed,train/Common Chickweed/a6c251d63.png,3,7,5
1266,1479,Common Chickweed,train/Common Chickweed/e00df1f35.png,3,5,5
1267,1498,Common Chickweed,train/Common Chickweed/ea395710d.png,3,7,5
1268,1414,Common Chickweed,train/Common Chickweed/c16801386.png,3,0,5
1269,1320,Common Chickweed,train/Common Chickweed/985eb4e09.png,3,3,5
1270,1085,Common Chickweed,train/Common Chickweed/32077f532.png,3,9,5
1271,950,Common Chickweed,train/Common Chickweed/0331a0d41.png,3,1,5
1272,1080,Common Chickweed,train/Common Chickweed/303835197.png,3,0,5
1273,1522,Common Chickweed,train/Common Chickweed/f2806a6a2.png,3,7,5
1274,1289,Common Chickweed,train/Common Chickweed/88314d63e.png,3,3,5
1275,1510,Common Chickweed,train/Common Chickweed/eebe14887.png,3,7,5
1276,1207,Common Chickweed,train/Common Chickweed/63bb36f63.png,3,4,5
1277,1093,Common Chickweed,train/Common Chickweed/3777e7b53.png,3,7,5
1278,1028,Common Chickweed,train/Common Chickweed/1a4f7a1e1.png,3,1,5
1279,1410,Common Chickweed,train/Common Chickweed/bfa5d2e2f.png,3,9,5
1280,1152,Common Chickweed,train/Common Chickweed/4f9359d80.png,3,3,5
1281,1395,Common Chickweed,train/Common Chickweed/bb7ac7386.png,3,0,5
1282,1543,Common Chickweed,train/Common Chickweed/fe7373785.png,3,7,5
1283,1286,Common Chickweed,train/Common Chickweed/8594bb8c9.png,3,4,5
1284,1480,Common Chickweed,train/Common Chickweed/e18f7124b.png,3,6,5
1285,1293,Common Chickweed,train/Common Chickweed/892382b05.png,3,4,5
1286,1137,Common Chickweed,train/Common Chickweed/4c7ef6d25.png,3,2,5
1287,1138,Common Chickweed,train/Common Chickweed/4cc8e1334.png,3,0,5
1288,1436,Common Chickweed,train/Common Chickweed/cae5588d0.png,3,0,5
1289,1103,Common Chickweed,train/Common Chickweed/3a8202693.png,3,6,5
1290,1468,Common Chickweed,train/Common Chickweed/d974f1537.png,3,4,5
1291,1439,Common Chickweed,train/Common Chickweed/cb64ce021.png,3,6,5
1292,1349,Common Chickweed,train/Common Chickweed/a6d54c45c.png,3,0,5
1293,1299,Common Chickweed,train/Common Chickweed/8b9cc2752.png,3,8,5
1294,1118,Common Chickweed,train/Common Chickweed/422cf9f7d.png,3,6,5
1295,1280,Common Chickweed,train/Common Chickweed/8422af10c.png,3,9,5
1296,1310,Common Chickweed,train/Common Chickweed/92bd3b2b7.png,3,0,5
1297,1244,Common Chickweed,train/Common Chickweed/774bf7020.png,3,0,5
1298,1192,Common Chickweed,train/Common Chickweed/5f2d126eb.png,3,0,5
1299,1086,Common Chickweed,train/Common Chickweed/326192149.png,3,7,5
1300,1107,Common Chickweed,train/Common Chickweed/3e85b8e5c.png,3,6,5
1301,1400,Common Chickweed,train/Common Chickweed/bcf088ff7.png,3,9,5
1302,1547,Common Chickweed,train/Common Chickweed/fefaeec6d.png,3,1,5
1303,1358,Common Chickweed,train/Common Chickweed/a9e3465f8.png,3,8,5
1304,1477,Common Chickweed,train/Common Chickweed/dfa83c1d5.png,3,5,5
1305,1246,Common Chickweed,train/Common Chickweed/77b53a29c.png,3,5,5
1306,1174,Common Chickweed,train/Common Chickweed/57eaf2687.png,3,5,5
1307,1053,Common Chickweed,train/Common Chickweed/24a0d8df6.png,3,4,5
1308,1015,Common Chickweed,train/Common Chickweed/168b7d0ec.png,3,8,5
1309,1178,Common Chickweed,train/Common Chickweed/593e2f0e9.png,3,6,5
1310,1427,Common Chickweed,train/Common Chickweed/c6f9ba1cd.png,3,2,5
1311,1590,Common wheat,train/Common wheat/2c4813e68.png,4,4,5
1312,1578,Common wheat,train/Common wheat/1a6add1b0.png,4,3,5
1313,1771,Common wheat,train/Common wheat/fe8affe51.png,4,0,5
1314,1684,Common wheat,train/Common wheat/9bcfd14d6.png,4,9,5
1315,1668,Common wheat,train/Common wheat/8b6ab9181.png,4,7,5
1316,1556,Common wheat,train/Common wheat/096ec46ec.png,4,0,5
1317,1570,Common wheat,train/Common wheat/1478bcfcd.png,4,0,5
1318,1690,Common wheat,train/Common wheat/a04fbc0cd.png,4,1,5
1319,1698,Common wheat,train/Common wheat/a5c14c01a.png,4,2,5
1320,1735,Common wheat,train/Common wheat/caf1f8700.png,4,9,5
1321,1654,Common wheat,train/Common wheat/792c9887d.png,4,7,5
1322,1555,Common wheat,train/Common wheat/060e8f499.png,4,8,5
1323,1725,Common wheat,train/Common wheat/c643a424f.png,4,5,5
1324,1732,Common wheat,train/Common wheat/ca5707e7b.png,4,4,5
1325,1768,Common wheat,train/Common wheat/fc387c3ba.png,4,6,5
1326,1721,Common wheat,train/Common wheat/be161df32.png,4,7,5
1327,1766,Common wheat,train/Common wheat/f83183d25.png,4,8,5
1328,1609,Common wheat,train/Common wheat/43795dcec.png,4,3,5
1329,1682,Common wheat,train/Common wheat/9933db289.png,4,2,5
1330,1765,Common wheat,train/Common wheat/f77095d24.png,4,2,5
1331,1737,Common wheat,train/Common wheat/ccc61dee9.png,4,1,5
1332,1658,Common wheat,train/Common wheat/7d87648c2.png,4,0,5
1333,1722,Common wheat,train/Common wheat/c01e07e65.png,4,3,5
1334,1719,Common wheat,train/Common wheat/b8525b55d.png,4,4,5
1335,1667,Common wheat,train/Common wheat/898f2827c.png,4,6,5
1336,1553,Common wheat,train/Common wheat/0382d0faf.png,4,1,5
1337,1706,Common wheat,train/Common wheat/aabd29f32.png,4,9,5
1338,1679,Common wheat,train/Common wheat/975d39600.png,4,4,5
1339,1604,Common wheat,train/Common wheat/3e23bc37c.png,4,2,5
1340,1648,Common wheat,train/Common wheat/72cccd8cc.png,4,7,5
1341,1713,Common wheat,train/Common wheat/b2dbd97fe.png,4,3,5
1342,1615,Common wheat,train/Common wheat/4954fcb0d.png,4,2,5
1343,1770,Common wheat,train/Common wheat/fd0e54fc5.png,4,0,5
1344,1628,Common wheat,train/Common wheat/5a8ba1976.png,4,7,5
1345,1647,Common wheat,train/Common wheat/725b54918.png,4,3,5
1346,1723,Common wheat,train/Common wheat/c48b788a4.png,4,0,5
1347,1731,Common wheat,train/Common wheat/c97e74bd0.png,4,5,5
1348,1729,Common wheat,train/Common wheat/c9115289b.png,4,9,5
1349,1593,Common wheat,train/Common wheat/2eb324e28.png,4,6,5
1350,1598,Common wheat,train/Common wheat/373a8d06b.png,4,9,5
1351,1709,Common wheat,train/Common wheat/ac564c384.png,4,0,5
1352,1655,Common wheat,train/Common wheat/79f70b2d7.png,4,0,5
1353,1703,Common wheat,train/Common wheat/a86689d83.png,4,7,5
1354,1662,Common wheat,train/Common wheat/828b49c19.png,4,9,5
1355,1596,Common wheat,train/Common wheat/33870e597.png,4,8,5
1356,1754,Common wheat,train/Common wheat/e73947cd6.png,4,8,5
1357,1673,Common wheat,train/Common wheat/926be1c1b.png,4,8,5
1358,1680,Common wheat,train/Common wheat/98756045d.png,4,7,5
1359,1702,Common wheat,train/Common wheat/a8409b0a0.png,4,1,5
1360,1608,Common wheat,train/Common wheat/427c3fabc.png,4,5,5
1361,1677,Common wheat,train/Common wheat/9509c1ad7.png,4,8,5
1362,1614,Common wheat,train/Common wheat/4929747f1.png,4,4,5
1363,1660,Common wheat,train/Common wheat/80a57b11f.png,4,0,5
1364,1572,Common wheat,train/Common wheat/158e0e65d.png,4,1,5
1365,1749,Common wheat,train/Common wheat/dd79d08bb.png,4,8,5
1366,1767,Common wheat,train/Common wheat/fc03ee09b.png,4,5,5
1367,1657,Common wheat,train/Common wheat/7d6424a0c.png,4,1,5
1368,1583,Common wheat,train/Common wheat/2163a30d4.png,4,1,5
1369,1672,Common wheat,train/Common wheat/91f32c678.png,4,8,5
1370,1637,Common wheat,train/Common wheat/6646c37a8.png,4,7,5
1371,1643,Common wheat,train/Common wheat/6dfb9a152.png,4,0,5
1372,1636,Common wheat,train/Common wheat/64761ee87.png,4,8,5
1373,1569,Common wheat,train/Common wheat/143774101.png,4,0,5
1374,1696,Common wheat,train/Common wheat/a413c7490.png,4,1,5
1375,1758,Common wheat,train/Common wheat/ed7f60848.png,4,9,5
1376,1753,Common wheat,train/Common wheat/e475abfde.png,4,9,5
1377,1582,Common wheat,train/Common wheat/200457edd.png,4,3,5
1378,1761,Common wheat,train/Common wheat/f08107bad.png,4,3,5
1379,1710,Common wheat,train/Common wheat/ac8a31903.png,4,2,5
1380,1726,Common wheat,train/Common wheat/c6a4e9525.png,4,5,5
1381,1742,Common wheat,train/Common wheat/d174ffbad.png,4,5,5
1382,1661,Common wheat,train/Common wheat/8211489bf.png,4,9,5
1383,1712,Common wheat,train/Common wheat/b032c75ba.png,4,1,5
1384,1597,Common wheat,train/Common wheat/3620378ef.png,4,1,5
1385,1634,Common wheat,train/Common wheat/629176d9d.png,4,2,5
1386,1599,Common wheat,train/Common wheat/39f8f1c54.png,4,8,5
1387,1714,Common wheat,train/Common wheat/b2f6f2618.png,4,5,5
1388,1577,Common wheat,train/Common wheat/1a5243aa7.png,4,3,5
1389,1744,Common wheat,train/Common wheat/d21231f1d.png,4,3,5
1390,1764,Common wheat,train/Common wheat/f48b02a74.png,4,2,5
1391,1763,Common wheat,train/Common wheat/f3743e142.png,4,7,5
1392,1693,Common wheat,train/Common wheat/a25f5ccb5.png,4,4,5
1393,1762,Common wheat,train/Common wheat/f28fbdf77.png,4,8,5
1394,1638,Common wheat,train/Common wheat/68c176337.png,4,9,5
1395,1584,Common wheat,train/Common wheat/21f36bdf0.png,4,2,5
1396,1557,Common wheat,train/Common wheat/0975602f4.png,4,2,5
1397,1595,Common wheat,train/Common wheat/30c632d2a.png,4,0,5
1398,1594,Common wheat,train/Common wheat/2f45d4b13.png,4,8,5
1399,1635,Common wheat,train/Common wheat/6327092cc.png,4,1,5
1400,1579,Common wheat,train/Common wheat/1a9a859c9.png,4,2,9
1401,1704,Common wheat,train/Common wheat/a9bda6650.png,4,2,9
1402,1576,Common wheat,train/Common wheat/18fe42109.png,4,5,9
1403,1617,Common wheat,train/Common wheat/4a65b156c.png,4,2,9
1404,1739,Common wheat,train/Common wheat/d0237f972.png,4,8,9
1405,1581,Common wheat,train/Common wheat/1e3f2459f.png,4,7,9
1406,1631,Common wheat,train/Common wheat/60f3aa0df.png,4,7,9
1407,1563,Common wheat,train/Common wheat/108bf8703.png,4,7,9
1408,1620,Common wheat,train/Common wheat/5089de64b.png,4,3,9
1409,1747,Common wheat,train/Common wheat/d9e0c6708.png,4,3,9
1410,1627,Common wheat,train/Common wheat/597d0557e.png,4,5,9
1411,1687,Common wheat,train/Common wheat/9dde1db08.png,4,9,9
1412,1629,Common wheat,train/Common wheat/5bc3608c2.png,4,6,9
1413,1602,Common wheat,train/Common wheat/3bd84db2c.png,4,1,9
1414,1558,Common wheat,train/Common wheat/0a4a26651.png,4,3,9
1415,1585,Common wheat,train/Common wheat/22893299b.png,4,5,9
1416,1717,Common wheat,train/Common wheat/b398cfd9b.png,4,3,9
1417,1669,Common wheat,train/Common wheat/8d2bb104d.png,4,7,9
1418,1671,Common wheat,train/Common wheat/9026da493.png,4,6,9
1419,1697,Common wheat,train/Common wheat/a53419433.png,4,6,9
1420,1622,Common wheat,train/Common wheat/5386db683.png,4,9,9
1421,1586,Common wheat,train/Common wheat/22ad759f1.png,4,8,9
1422,1663,Common wheat,train/Common wheat/835da3f0f.png,4,2,9
1423,1675,Common wheat,train/Common wheat/94cb20fd9.png,4,8,9
1424,1752,Common wheat,train/Common wheat/e244e2544.png,4,5,9
1425,1562,Common wheat,train/Common wheat/106bfb13a.png,4,8,9
1426,1587,Common wheat,train/Common wheat/23c21923f.png,4,2,9
1427,1618,Common wheat,train/Common wheat/4fddf78f3.png,4,2,9
1428,1759,Common wheat,train/Common wheat/ee3810dd9.png,4,9,9
1429,1559,Common wheat,train/Common wheat/0df5ee8a2.png,4,2,9
1430,1573,Common wheat,train/Common wheat/166de2ae2.png,4,3,9
1431,1708,Common wheat,train/Common wheat/ab8a5145f.png,4,4,9
1432,1632,Common wheat,train/Common wheat/62368871d.png,4,6,9
1433,1651,Common wheat,train/Common wheat/77292d8e9.png,4,4,9
1434,1745,Common wheat,train/Common wheat/d42042a90.png,4,5,9
1435,1610,Common wheat,train/Common wheat/44c6a7f4c.png,4,0,9
1436,1681,Common wheat,train/Common wheat/990636602.png,4,3,9
1437,1746,Common wheat,train/Common wheat/d95c8b624.png,4,8,9
1438,1619,Common wheat,train/Common wheat/4fe8caddb.png,4,5,9
1439,1575,Common wheat,train/Common wheat/188bdc00d.png,4,0,9
1440,1623,Common wheat,train/Common wheat/554ec08a6.png,4,6,9
1441,1567,Common wheat,train/Common wheat/136134853.png,4,7,9
1442,1645,Common wheat,train/Common wheat/6e083d6ff.png,4,0,9
1443,1616,Common wheat,train/Common wheat/4a56f32c6.png,4,5,9
1444,1678,Common wheat,train/Common wheat/96183ee02.png,4,3,9
1445,1601,Common wheat,train/Common wheat/3bb7f71ae.png,4,7,9
1446,1612,Common wheat,train/Common wheat/4836fe8a1.png,4,1,9
1447,1591,Common wheat,train/Common wheat/2d59da822.png,4,5,9
1448,1565,Common wheat,train/Common wheat/126c8b947.png,4,8,9
1449,1716,Common wheat,train/Common wheat/b3817bd71.png,4,7,9
1450,1613,Common wheat,train/Common wheat/48d7b23ca.png,4,6,9
1451,1676,Common wheat,train/Common wheat/94cf3c22d.png,4,3,9
1452,1689,Common wheat,train/Common wheat/9efa077b7.png,4,4,9
1453,1756,Common wheat,train/Common wheat/ebdd5e41a.png,4,0,9
1454,1734,Common wheat,train/Common wheat/cac003231.png,4,4,9
1455,1728,Common wheat,train/Common wheat/c8af8bb05.png,4,2,9
1456,1705,Common wheat,train/Common wheat/aa7edaf4c.png,4,6,9
1457,1605,Common wheat,train/Common wheat/4003af513.png,4,7,9
1458,1564,Common wheat,train/Common wheat/11b88da7c.png,4,2,9
